Year	Plot	Geno	Rep	Superblock	Block	Row	Col	Check	new	C	Anthesis	Silking	Planting	da	ds	a_s	GDD_a	GDD_s
2015	15A0222	Check3	1	2	6	45	9	3	0	Check	8/7/15	8/6/15	5/29/15	70	69	1	1889	1874
2015	15A0223	A10579	1	2	6	46	10	99	1	Panel	8/4/15	8/6/15	5/29/15	67	69	-2	1842	1874
2015	15A0224	IL607a	1	2	6	46	9	99	1	Panel	8/11/15	8/11/15	5/29/15	74	74	0	1963	1963
2015	15A0225	MDM-21	1	2	6	47	10	99	1	Panel	8/4/15	8/6/15	5/29/15	67	69	-2	1842	1874
2015	15A0226	P39Le-253	1	2	6	47	9	99	1	Panel	8/1/15	8/5/15	5/29/15	64	68	-4	1780	1859
2015	15A0227	Fa56A	1	2	6	48	10	99	1	Panel	8/1/15	8/2/15	5/29/15	64	65	-1	1780	1801
2015	15A0228	Wh07020a	1	2	6	48	9	99	1	Panel	8/3/15	8/3/15	5/29/15	66	66	0	1824	1824
2015	15A0229	C68R	1	2	6	49	10	99	1	Panel	8/7/15	8/7/15	5/29/15	70	70	0	1889	1889
2015	15A0230	MDM-12	1	2	6	49	9	99	1	Panel	8/8/15	8/9/15	5/29/15	71	72	-1	1902	1920
2015	15A0231	Wh10173V	1	2	6	50	10	99	1	Panel	8/6/15	8/6/15	5/29/15	69	69	0	1874	1874
2015	15A0232	Check2	1	2	6	50	9	2	0	Check	8/7/15	8/7/15	5/29/15	70	70	0	1889	1889
2015	15A0233	IL744a	1	2	6	51	10	99	1	Panel	8/10/15	8/11/15	5/29/15	73	74	-1	1942	1963
2015	15A0234	Wh07166R	1	2	6	51	9	99	1	Panel	8/7/15	8/7/15	5/29/15	70	70	0	1889	1889
2015	15A0235	P39	1	2	6	52	10	99	1	Panel	7/31/15	8/1/15	5/29/15	63	64	-1	1760	1780
2015	15A0236	Me1	1	2	6	52	9	99	1	Panel	7/24/15	7/27/15	5/29/15	56	59	-3	1594	1661
2015	15A0237	We05410	1	2	6	53	10	99	1	Panel	7/24/15	7/24/15	5/29/15	56	56	0	1594	1594
2015	15A0238	MDM-23	1	2	6	53	9	99	1	Panel	8/9/15	8/9/15	5/29/15	72	72	0	1920	1920
2015	15A0239	We02412	1	2	6	54	10	99	1	Panel	8/2/15	8/2/15	5/29/15	65	65	0	1801	1801
2015	15A0240	IL779a	1	2	6	54	9	99	1	Panel	8/15/15	8/17/15	5/29/15	78	80	-2	2043	2092
2015	15A0241	IL618b	1	2	6	55	10	99	1	Panel	8/8/15	8/9/15	5/29/15	71	72	-1	1902	1920
2015	15A0242	IP39	1	2	6	55	9	99	1	Panel	8/1/15	8/2/15	5/29/15	64	65	-1	1780	1801
2015	15A0243	Ia5220	1	2	7	56	10	99	1	Panel	8/3/15	8/4/15	5/29/15	66	67	-1	1824	1842
2015	15A0244	Ia2003	1	2	7	56	9	99	1	Panel	7/29/15	7/28/15	5/29/15	61	60	1	1711	1686
2015	15A0245	Wh98044	1	2	7	57	10	99	1	Panel	7/30/15	7/30/15	5/29/15	62	62	0	1737	1737
2015	15A0246	Check2	1	2	7	57	9	2	0	Check	8/2/15	8/2/15	5/29/15	65	65	0	1801	1801
2015	15A0247	V775	1	2	7	58	10	99	1	Panel	7/28/15	7/27/15	5/29/15	60	59	1	1686	1661
2015	15A0248	P51B	1	2	7	58	9	99	1	Panel	8/2/15	8/4/15	5/29/15	65	67	-2	1801	1842
2015	15A0249	MDM-19	1	2	7	59	10	99	1	Panel	7/31/15	8/2/15	5/29/15	63	65	-2	1760	1801
2015	15A0250	Wh05081a	1	2	7	59	9	99	1	Panel	8/1/15	8/1/15	5/29/15	64	64	0	1780	1780
2015	15A0251	A7	1	2	7	60	10	99	1	Panel	8/2/15	8/2/15	5/29/15	65	65	0	1801	1801
2015	15A0252	A15	1	2	7	60	9	99	1	Panel	7/28/15	7/29/15	5/29/15	60	61	-1	1686	1711
2015	15A0253	IL303b	1	2	7	61	10	99	1	Panel	8/5/15	8/7/15	5/29/15	68	70	-2	1859	1889
2015	15A0254	C23	1	2	7	61	9	99	1	Panel	8/4/15	8/4/15	5/29/15	67	67	0	1842	1842
2015	15A0255	Check3	1	2	7	62	10	3	0	Check	8/2/15	8/5/15	5/29/15	65	68	-3	1801	1859
2015	15A0256	We08414a	1	2	7	62	9	99	1	Panel	7/30/15	7/30/15	5/29/15	62	62	0	1737	1737
2015	15A0257	A684	1	2	7	63	10	99	1	Panel	8/5/15	8/5/15	5/29/15	68	68	0	1859	1859
2015	15A0258	Wh10080	1	2	7	63	9	99	1	Panel	8/5/15	8/5/15	5/29/15	68	68	0	1859	1859
2015	15A0259	W1736	1	2	7	64	10	99	1	Panel	8/6/15	8/6/15	5/29/15	69	69	0	1874	1874
2015	15A0260	IL451b	1	2	7	64	9	99	1	Panel	8/2/15	8/7/15	5/29/15	65	70	-5	1801	1889
2015	15A0261	IL804a	1	2	7	65	10	99	1	Panel	8/11/15	8/14/15	5/29/15	74	77	-3	1963	2018
2015	15A0262	SD829	1	2	7	65	9	99	1	Panel	7/27/15	7/27/15	5/29/15	59	59	0	1661	1661
2015	15A0263	We01407	1	2	7	66	10	99	1	Panel	7/31/15	8/1/15	5/29/15	63	64	-1	1760	1780
2015	15A0264	IL797a	1	2	7	66	9	99	1	Panel	8/5/15	8/5/15	5/29/15	68	68	0	1859	1859
2015	15A0265	34f	1	2	8	66	8	99	1	Panel	8/5/15	8/9/15	5/29/15	68	72	-4	1859	1920
2015	15A0266	S43	1	2	8	66	7	99	1	Panel	7/27/15	7/27/15	5/29/15	59	59	0	1661	1661
2015	15A0267	IL803a	1	2	8	65	8	99	1	Panel	8/9/15	8/14/15	5/29/15	72	77	-5	1920	2018
2015	15A0268	Wuh09170i	1	2	8	65	7	99	1	Panel	7/29/15	7/30/15	5/29/15	61	62	-1	1711	1737
2015	15A0269	Wh00051	1	2	8	64	8	99	1	Panel	8/1/15	8/2/15	5/29/15	64	65	-1	1780	1801
2015	15A0270	ILB5765	1	2	8	64	7	99	1	Panel	8/9/15	8/9/15	5/29/15	72	72	0	1920	1920
2015	15A0271	Wh09117R	1	2	8	63	8	99	1	Panel	8/8/15	8/6/15	5/29/15	71	69	2	1902	1874
2015	15A0272	Check2	1	2	8	63	7	2	0	Check	8/3/15	8/3/15	5/29/15	66	66	0	1824	1824
2015	15A0273	Il101t	1	2	8	62	8	99	1	Panel	8/4/15	8/10/15	5/29/15	67	73	-6	1842	1942
2015	15A0274	ILB6011	1	2	8	62	7	99	1	Panel	8/9/15	8/12/15	5/29/15	72	75	-3	1920	1979
2015	15A0275	EP83	1	2	8	61	8	99	1	Panel	8/1/15	8/3/15	5/29/15	64	66	-2	1780	1824
2015	15A0276	Wuh09150i	1	2	8	61	7	99	1	Panel	8/2/15	8/2/15	5/29/15	65	65	0	1801	1801
2015	15A0277	IaEV3004	1	2	8	60	8	99	1	Panel	8/7/15	8/6/15	5/29/15	70	69	1	1889	1874
2015	15A0278	Wuh98032	1	2	8	60	7	99	1	Panel	8/1/15	8/1/15	5/29/15	64	64	0	1780	1780
2015	15A0279	AS11	1	2	8	59	8	99	1	Panel	8/1/15	8/1/15	5/29/15	64	64	0	1780	1780
2015	15A0280	Ind.5817	1	2	8	59	7	99	1	Panel	7/30/15	7/31/15	5/29/15	62	63	-1	1737	1760
2015	15A0281	P39a	1	2	8	58	8	99	1	Panel	8/1/15	8/2/15	5/29/15	64	65	-1	1780	1801
2015	15A0282	CTS62	1	2	8	58	7	99	1	Panel	8/15/15	8/15/15	5/29/15	78	78	0	2043	2043
2015	15A0283	Me244-wb	1	2	8	57	8	99	1	Panel	7/27/15	8/1/15	5/29/15	59	64	-5	1661	1780
2015	15A0284	C27red	1	2	8	57	7	99	1	Panel	7/30/15	7/30/15	5/29/15	62	62	0	1737	1737
2015	15A0285	Wh09075	1	2	8	56	8	99	1	Panel	8/12/15	8/11/15	5/29/15	75	74	1	1979	1963
2015	15A0286	Check3	1	2	8	56	7	3	0	Check	8/7/15	8/6/15	5/29/15	70	69	1	1889	1874
2015	15A0287	EP84	1	2	9	55	8	99	1	Panel	7/31/15	8/2/15	5/29/15	63	65	-2	1760	1801
2015	15A0288	IaEV191	1	2	9	55	7	99	1	Panel	8/8/15	8/7/15	5/29/15	71	70	1	1902	1889
2015	15A0289	IL110K	1	2	9	54	8	99	1	Panel	8/7/15	8/7/15	5/29/15	70	70	0	1889	1889
2015	15A0290	Check2	1	2	9	54	7	2	0	Check	8/5/15	8/6/15	5/29/15	68	69	-1	1859	1874
2015	15A0291	Check3	1	2	9	53	8	3	0	Check	8/5/15	8/5/15	5/29/15	68	68	0	1859	1859
2015	15A0292	F2	1	2	9	53	7	99	1	Panel	7/28/15	7/27/15	5/29/15	60	59	1	1686	1661
2015	15A0293	Wh09061	1	2	9	52	8	99	1	Panel	7/31/15	7/31/15	5/29/15	63	63	0	1760	1760
2015	15A0294	Vineland576	1	2	9	52	7	99	1	Panel	7/30/15	8/1/15	5/29/15	62	64	-2	1737	1780
2015	15A0295	Wuh07183i	1	2	9	51	8	99	1	Panel	7/27/15	7/27/15	5/29/15	59	59	0	1661	1661
2015	15A0296	ILB5870	1	2	9	51	7	99	1	Panel	7/31/15	8/1/15	5/29/15	63	64	-1	1760	1780
2015	15A0297	IL776a	1	2	9	50	8	99	1	Panel	8/11/15	8/13/15	5/29/15	74	76	-2	1963	1994
2015	15A0298	Wh10231V	1	2	9	50	7	99	1	Panel	8/1/15	8/3/15	5/29/15	64	66	-2	1780	1824
2015	15A0299	CTS6-1	1	2	9	49	8	99	1	Panel	8/14/15	8/15/15	5/29/15	77	78	-1	2018	2043
2015	15A0300	IL673a	1	2	9	49	7	99	1	Panel	8/11/15	8/13/15	5/29/15	74	76	-2	1963	1994
2015	15A0301	Wh09141R	1	2	9	48	8	99	1	Panel	8/2/15	8/2/15	5/29/15	65	65	0	1801	1801
2015	15A0302	W6786	1	2	9	48	7	99	1	Panel	8/7/15	8/7/15	5/29/15	70	70	0	1889	1889
2015	15A0303	IL764b	1	2	9	47	8	99	1	Panel	8/10/15	8/10/15	5/29/15	73	73	0	1942	1942
2015	15A0304	W85	1	2	9	47	7	99	1	Panel	7/28/15	8/12/15	5/29/15	60	75	-15	1686	1979
2015	15A0305	EP61	1	2	9	46	8	99	1	Panel	8/2/15	8/6/15	5/29/15	65	69	-4	1801	1874
2015	15A0306	A686	1	2	9	46	7	99	1	Panel	8/12/15	8/12/15	5/29/15	75	75	0	1979	1979
2015	15A0307	P39	1	2	9	45	8	99	1	Panel	8/9/15	8/11/15	5/29/15	72	74	-2	1920	1963
2015	15A0308	Wh09137R	1	2	9	45	7	99	1	Panel	8/1/15	7/31/15	5/29/15	64	63	1	1780	1760
2015	15A0309	Check2	1	2	10	44	8	2	0	Check	8/9/15	8/10/15	5/29/15	72	73	-1	1920	1942
2015	15A0310	Wuh09093i	1	2	10	44	7	99	1	Panel	8/2/15	8/5/15	5/29/15	65	68	-3	1801	1859
2015	15A0311	Wh10804R	1	2	10	43	8	99	1	Panel	8/7/15	8/10/15	5/29/15	70	73	-3	1889	1942
2015	15A0312	FILL	1	2	10	43	7	99	1	Check	7/27/15	7/24/15	5/29/15	59	56	3	1661	1594
2015	15A0313	IL772a	1	2	10	42	8	99	1	Panel	8/13/15	8/17/15	5/29/15	76	80	-4	1994	2092
2015	15A0314	IL1171	1	2	10	42	7	99	1	Panel	8/1/15	8/2/15	5/29/15	64	65	-1	1780	1801
2015	15A0315	We10401	1	2	10	41	8	99	1	Panel	8/14/15	NA	5/29/15	77	NA	NA	2018	NA
2015	15A0316	Wh09033	1	2	10	41	7	99	1	Panel	8/10/15	8/12/15	5/29/15	73	75	-2	1942	1979
2015	15A0317	IL789b	1	2	10	40	8	99	1	Panel	8/16/15	8/17/15	5/29/15	79	80	-1	2067	2092
2015	15A0318	Wuh09191i	1	2	10	40	7	99	1	Panel	8/5/15	8/5/15	5/29/15	68	68	0	1859	1859
2015	15A0319	B5870	1	2	10	39	8	99	1	Panel	8/8/15	8/8/15	5/29/15	71	71	0	1902	1902
2015	15A0320	FILL	1	2	10	39	7	99	1	Check	7/27/15	7/25/15	5/29/15	59	57	2	1661	1614
2015	15A0321	NJ112	1	2	10	38	8	99	1	Panel	7/31/15	8/3/15	5/29/15	63	66	-3	1760	1824
2015	15A0322	IaCG4189	1	2	10	38	7	99	1	Panel	8/11/15	8/15/15	5/29/15	74	78	-4	1963	2043
2015	15A0323	SD469	1	2	10	37	8	99	1	Panel	8/1/15	8/1/15	5/29/15	64	64	0	1780	1780
2015	15A0324	M45	1	2	10	37	7	99	1	Panel	7/31/15	8/1/15	5/29/15	63	64	-1	1760	1780
2015	15A0325	IL515a	1	2	10	36	8	99	1	Panel	8/15/15	8/19/15	5/29/15	78	82	-4	2043	2146
2015	15A0326	FILL	1	2	10	36	7	99	1	Check	7/28/15	7/27/15	5/29/15	60	59	1	1686	1661
2015	15A0327	W5579	1	2	10	35	8	99	1	Panel	8/7/15	8/9/15	5/29/15	70	72	-2	1889	1920
2015	15A0328	Check3	1	2	10	35	7	3	0	Check	8/8/15	8/9/15	5/29/15	71	72	-1	1902	1920
2015	15A0329	IL611a	1	2	10	34	8	99	1	Panel	8/5/15	8/5/15	5/29/15	68	68	0	1859	1859
2015	15A0330	Wh93006	1	2	10	34	7	99	1	Panel	8/5/15	8/5/15	5/29/15	68	68	0	1859	1859
2015	15A0331	Check3	1	2	11	34	6	3	0	Check	8/10/15	8/10/15	5/29/15	73	73	0	1942	1942
2015	15A0332	MDM-8	1	2	11	34	5	99	1	Panel	8/14/15	8/14/15	5/29/15	77	77	0	2018	2018
2015	15A0333	FILL	1	2	11	35	6	99	1	Check	7/29/15	7/28/15	5/29/15	61	60	1	1711	1686
2015	15A0334	P39	1	2	11	35	5	99	1	Panel	8/14/15	8/15/15	5/29/15	77	78	-1	2018	2043
2015	15A0335	Check2	1	2	11	36	6	2	0	Check	8/15/15	8/15/15	5/29/15	78	78	0	2043	2043
2015	15A0336	We02404	1	2	11	36	5	99	1	Panel	8/12/15	8/12/15	5/29/15	75	75	0	1979	1979
2015	15A0337	Wh09083	1	2	11	37	6	99	1	Panel	8/8/15	8/8/15	5/29/15	71	71	0	1902	1902
2015	15A0338	IL13B	1	2	11	37	5	99	1	Panel	8/22/15	NA	5/29/15	85	NA	NA	2201	NA
2015	15A0339	W6757	1	2	11	38	6	99	1	Panel	8/12/15	8/12/15	5/29/15	75	75	0	1979	1979
2015	15A0340	IL437a	1	2	11	38	5	99	1	Panel	8/15/15	8/20/15	5/29/15	78	83	-5	2043	2169
2015	15A0341	We06410	1	2	11	39	6	99	1	Panel	7/29/15	7/30/15	5/29/15	61	62	-1	1711	1737
2015	15A0342	FILL	1	2	11	39	5	99	1	Check	7/27/15	7/27/15	5/29/15	59	59	0	1661	1661
2015	15A0343	IL615a	1	2	11	40	6	99	1	Panel	8/14/15	8/17/15	5/29/15	77	80	-3	2018	2092
2015	15A0344	Wu99823	1	2	11	40	5	99	1	Panel	8/8/15	8/8/15	5/29/15	71	71	0	1902	1902
2015	15A0345	FILL	1	2	11	41	6	99	1	Check	7/27/15	7/27/15	5/29/15	59	59	0	1661	1661
2015	15A0346	IL200e	1	2	11	41	5	99	1	Panel	8/7/15	8/8/15	5/29/15	70	71	-1	1889	1902
2015	15A0347	C42	1	2	11	42	6	99	1	Panel	8/10/15	8/8/15	5/29/15	73	71	2	1942	1902
2015	15A0348	Wh05066a	1	2	11	42	5	99	1	Panel	8/5/15	8/6/15	5/29/15	68	69	-1	1859	1874
2015	15A0349	W6720-1	1	2	11	43	6	99	1	Panel	8/7/15	8/5/15	5/29/15	70	68	2	1889	1859
2015	15A0350	SD908	1	2	11	43	5	99	1	Panel	8/1/15	8/1/15	5/29/15	64	64	0	1780	1780
2015	15A0351	C8w	1	2	11	44	6	99	1	Panel	8/7/15	8/7/15	5/29/15	70	70	0	1889	1889
2015	15A0352	We09413	1	2	11	44	5	99	1	Panel	8/1/15	8/1/15	5/29/15	64	64	0	1780	1780
2015	15A0353	Wh96034	1	2	12	45	6	99	1	Panel	8/2/15	8/1/15	5/29/15	65	64	1	1801	1780
2015	15A0354	EP62	1	2	12	45	5	99	1	Panel	8/5/15	8/8/15	5/29/15	68	71	-3	1859	1902
2015	15A0355	C7e	1	2	12	46	6	99	1	Panel	8/2/15	8/7/15	5/29/15	65	70	-5	1801	1889
2015	15A0356	Wh10216V	1	2	12	46	5	99	1	Panel	8/8/15	8/7/15	5/29/15	71	70	1	1902	1889
2015	15A0357	83610b	1	2	12	47	6	99	1	Panel	8/10/15	8/11/15	5/29/15	73	74	-1	1942	1963
2015	15A0358	SC1441	1	2	12	47	5	99	1	Panel	8/10/15	8/10/15	5/29/15	73	73	0	1942	1942
2015	15A0359	Check2	1	2	12	48	6	2	0	Check	8/5/15	8/6/15	5/29/15	68	69	-1	1859	1874
2015	15A0360	IL767b	1	2	12	48	5	99	1	Panel	8/14/15	8/14/15	5/29/15	77	77	0	2018	2018
2015	15A0361	IL800a	1	2	12	49	6	99	1	Panel	8/5/15	8/5/15	5/29/15	68	68	0	1859	1859
2015	15A0362	W5552	1	2	12	49	5	99	1	Panel	7/31/15	8/1/15	5/29/15	63	64	-1	1760	1780
2015	15A0363	Wuh07429i	1	2	12	50	6	99	1	Panel	8/3/15	8/6/15	5/29/15	66	69	-3	1824	1874
2015	15A0364	Wh09068	1	2	12	50	5	99	1	Panel	8/5/15	8/6/15	5/29/15	68	69	-1	1859	1874
2015	15A0365	Me121-wb	1	2	12	51	6	99	1	Panel	8/7/15	8/6/15	5/29/15	70	69	1	1889	1874
2015	15A0366	IL799b	1	2	12	51	5	99	1	Panel	8/12/15	8/13/15	5/29/15	75	76	-1	1979	1994
2015	15A0367	FILL	1	2	12	52	6	99	1	Check	7/25/15	7/24/15	5/29/15	57	56	1	1614	1594
2015	15A0368	IL801a	1	2	12	52	5	99	1	Panel	8/14/15	8/14/15	5/29/15	77	77	0	2018	2018
2015	15A0369	IL47A	1	2	12	53	6	99	1	Panel	8/4/15	8/5/15	5/29/15	67	68	-1	1842	1859
2015	15A0370	GTS1	1	2	12	53	5	99	1	Panel	8/5/15	8/11/15	5/29/15	68	74	-6	1859	1963
2015	15A0371	If853	1	2	12	54	6	99	1	Panel	8/7/15	8/12/15	5/29/15	70	75	-5	1889	1979
2015	15A0372	W6728	1	2	12	54	5	99	1	Panel	8/3/15	8/3/15	5/29/15	66	66	0	1824	1824
2015	15A0373	Check3	1	2	12	55	6	3	0	Check	8/5/15	8/6/15	5/29/15	68	69	-1	1859	1874
2015	15A0374	Wh05051	1	2	12	55	5	99	1	Panel	8/10/15	8/12/15	5/29/15	73	75	-2	1942	1979
2015	15A0375	M6421	1	3	1	56	6	99	1	Panel	8/7/15	8/8/15	5/29/15	70	71	-1	1889	1902
2015	15A0376	IL112t	1	3	1	56	5	99	1	Panel	8/3/15	8/2/15	5/29/15	66	65	1	1824	1801
2015	15A0377	Il677a	1	3	1	57	6	99	1	Panel	8/14/15	8/19/15	5/29/15	77	82	-5	2018	2146
2015	15A0378	Wu99811	1	3	1	57	5	99	1	Panel	8/2/15	8/2/15	5/29/15	65	65	0	1801	1801
2015	15A0379	IL27a	1	3	1	58	6	99	1	Panel	8/7/15	8/8/15	5/29/15	70	71	-1	1889	1902
2015	15A0380	Wh93016	1	3	1	58	5	99	1	Panel	8/13/15	8/12/15	5/29/15	76	75	1	1994	1979
2015	15A0381	Check4	1	3	1	59	6	4	0	Check	8/5/15	8/5/15	5/29/15	68	68	0	1859	1859
2015	15A0382	EP82	1	3	1	59	5	99	1	Panel	8/1/15	8/1/15	5/29/15	64	64	0	1780	1780
2015	15A0383	IL86e	1	3	1	60	6	99	1	Panel	8/7/15	8/10/15	5/29/15	70	73	-3	1889	1942
2015	15A0384	T24	1	3	1	60	5	99	1	Panel	8/4/15	8/5/15	5/29/15	67	68	-1	1842	1859
2015	15A0385	C1540	1	3	1	61	6	99	1	Panel	8/18/15	8/20/15	5/29/15	81	83	-2	2119	2169
2015	15A0386	IL430a	1	3	1	61	5	99	1	Panel	8/7/15	8/8/15	5/29/15	70	71	-1	1889	1902
2015	15A0387	W6714	1	3	1	62	6	99	1	Panel	8/5/15	8/11/15	5/29/15	68	74	-6	1859	1963
2015	15A0388	Wh01001	1	3	1	62	5	99	1	Panel	7/30/15	7/31/15	5/29/15	62	63	-1	1737	1760
2015	15A0389	675A	1	3	1	63	6	99	1	Panel	8/5/15	8/5/15	5/29/15	68	68	0	1859	1859
2015	15A0390	IL802b	1	3	1	63	5	99	1	Panel	8/12/15	8/13/15	5/29/15	75	76	-1	1979	1994
2015	15A0391	Check3	1	3	1	64	6	3	0	Check	8/6/15	8/7/15	5/29/15	69	70	-1	1874	1889
2015	15A0392	Wh10046R	1	3	1	64	5	99	1	Panel	8/3/15	8/6/15	5/29/15	66	69	-3	1824	1874
2015	15A0393	Wh10006R	1	3	1	65	6	99	1	Panel	8/9/15	8/11/15	5/29/15	72	74	-2	1920	1963
2015	15A0394	IL18b	1	3	1	65	5	99	1	Panel	8/7/15	8/9/15	5/29/15	70	72	-2	1889	1920
2015	15A0395	IL757b	1	3	1	66	6	99	1	Panel	8/11/15	8/13/15	5/29/15	74	76	-2	1963	1994
2015	15A0396	M822	1	3	1	66	5	99	1	Panel	8/9/15	8/11/15	5/29/15	72	74	-2	1920	1963
2015	15A0397	W64A	1	3	2	66	4	99	1	Panel	8/7/15	8/8/15	5/29/15	70	71	-1	1889	1902
2015	15A0398	M5	1	3	2	66	3	99	1	Panel	8/8/15	8/7/15	5/29/15	71	70	1	1902	1889
2015	15A0399	IL103a	1	3	2	65	4	99	1	Panel	8/2/15	8/2/15	5/29/15	65	65	0	1801	1801
2015	15A0400	IL733a	1	3	2	65	3	99	1	Panel	8/2/15	8/4/15	5/29/15	65	67	-2	1801	1842
2015	15A0401	A632	1	3	2	64	4	99	1	Panel	8/8/15	8/11/15	5/29/15	71	74	-3	1902	1963
2015	15A0402	MDM-2	1	3	2	64	3	99	1	Panel	8/13/15	8/16/15	5/29/15	76	79	-3	1994	2067
2015	15A0403	Check4	1	3	2	63	4	4	0	Check	8/7/15	8/8/15	5/29/15	70	71	-1	1889	1902
2015	15A0404	B73	1	3	2	63	3	99	1	Panel	8/12/15	8/14/15	5/29/15	75	77	-2	1979	2018
2015	15A0405	IL44b	1	3	2	62	4	99	1	Panel	8/4/15	8/5/15	5/29/15	67	68	-1	1842	1859
2015	15A0406	C90	1	3	2	62	3	99	1	Panel	8/7/15	8/5/15	5/29/15	70	68	2	1889	1859
2015	15A0407	IL454a	1	3	2	61	4	99	1	Panel	8/1/15	8/2/15	5/29/15	64	65	-1	1780	1801
2015	15A0408	T20	1	3	2	61	3	99	1	Panel	8/5/15	8/5/15	5/29/15	68	68	0	1859	1859
2015	15A0409	Ia2256B	1	3	2	60	4	99	1	Panel	8/3/15	8/5/15	5/29/15	66	68	-2	1824	1859
2015	15A0410	FILL	1	3	2	60	3	99	1	Check	7/25/15	7/24/15	5/29/15	57	56	1	1614	1594
2015	15A0411	IL794a	1	3	2	59	4	99	1	Panel	8/3/15	8/5/15	5/29/15	66	68	-2	1824	1859
2015	15A0412	MDM-5	1	3	2	59	3	99	1	Panel	8/12/15	8/12/15	5/29/15	75	75	0	1979	1979
2015	15A0413	MR10	1	3	2	58	4	99	1	Panel	8/10/15	8/13/15	5/29/15	73	76	-3	1942	1994
2015	15A0414	IL328a	1	3	2	58	3	99	1	Panel	8/10/15	8/11/15	5/29/15	73	74	-1	1942	1963
2015	15A0415	Check3	1	3	2	57	4	3	0	Check	8/6/15	8/6/15	5/29/15	69	69	0	1874	1874
2015	15A0416	C7	1	3	2	57	3	99	1	Panel	7/30/15	7/31/15	5/29/15	62	63	-1	1737	1760
2015	15A0417	IL543c	1	3	2	56	4	99	1	Panel	8/16/15	8/17/15	5/29/15	79	80	-1	2067	2092
2015	15A0418	DF14	1	3	2	56	3	99	1	Panel	8/15/15	8/15/15	5/29/15	78	78	0	2043	2043
2015	15A0419	IL31a	1	3	3	55	4	99	1	Panel	8/11/15	8/12/15	5/29/15	74	75	-1	1963	1979
2015	15A0420	IL678a	1	3	3	55	3	99	1	Panel	8/15/15	8/18/15	5/29/15	78	81	-3	2043	2119
2015	15A0421	Ma401	1	3	3	54	4	99	1	Panel	8/12/15	8/13/15	5/29/15	75	76	-1	1979	1994
2015	15A0422	FILL	1	3	3	54	3	99	1	Check	7/27/15	7/24/15	5/29/15	59	56	3	1661	1594
2015	15A0423	IL14H	1	3	3	53	4	99	1	Panel	8/11/15	8/12/15	5/29/15	74	75	-1	1963	1979
2015	15A0424	C31	1	3	3	53	3	99	1	Panel	8/2/15	8/2/15	5/29/15	65	65	0	1801	1801
2015	15A0425	Check4	1	3	3	52	4	4	0	Check	8/5/15	8/6/15	5/29/15	68	69	-1	1859	1874
2015	15A0426	IL796a	1	3	3	52	3	99	1	Panel	8/8/15	8/11/15	5/29/15	71	74	-3	1902	1963
2015	15A0427	IL648	1	3	3	51	4	99	1	Panel	8/7/15	8/6/15	5/29/15	70	69	1	1889	1874
2015	15A0428	IL465a	1	3	3	51	3	99	1	Panel	8/2/15	8/2/15	5/29/15	65	65	0	1801	1801
2015	15A0429	SD42	1	3	3	50	4	99	1	Panel	8/4/15	8/4/15	5/29/15	67	67	0	1842	1842
2015	15A0430	T62s	1	3	3	50	3	99	1	Panel	8/18/15	8/22/15	5/29/15	81	85	-4	2119	2201
2015	15A0431	IL325a	1	3	3	49	4	99	1	Panel	8/11/15	8/12/15	5/29/15	74	75	-1	1963	1979
2015	15A0432	IL699e	1	3	3	49	3	99	1	Panel	8/17/15	8/16/15	5/29/15	80	79	1	2092	2067
2015	15A0433	IL366a	1	3	3	48	4	99	1	Panel	8/7/15	8/9/15	5/29/15	70	72	-2	1889	1920
2015	15A0434	IL7	1	3	3	48	3	99	1	Panel	8/13/15	8/15/15	5/29/15	76	78	-2	1994	2043
2015	15A0435	SC6069	1	3	3	47	4	99	1	Panel	8/7/15	8/12/15	5/29/15	70	75	-5	1889	1979
2015	15A0436	IL368a	1	3	3	47	3	99	1	Panel	8/6/15	8/6/15	5/29/15	69	69	0	1874	1874
2015	15A0437	Wh95016a	1	3	3	46	4	99	1	Panel	8/1/15	7/30/15	5/29/15	64	62	2	1780	1737
2015	15A0438	Wh10113R	1	3	3	46	3	99	1	Panel	8/11/15	8/10/15	5/29/15	74	73	1	1963	1942
2015	15A0439	Check3	1	3	3	45	4	3	0	Check	8/12/15	8/12/15	5/29/15	75	75	0	1979	1979
2015	15A0440	IL125b	1	3	3	45	3	99	1	Panel	8/15/15	8/13/15	5/29/15	78	76	2	2043	1994
2015	15A0441	IL14C	1	3	4	44	4	99	1	Panel	8/17/15	8/18/15	5/29/15	80	81	-1	2092	2119
2015	15A0442	IL370a	1	3	4	44	3	99	1	Panel	8/12/15	8/13/15	5/29/15	75	76	-1	1979	1994
2015	15A0443	IL395a	1	3	4	43	4	99	1	Panel	8/14/15	8/15/15	5/29/15	77	78	-1	2018	2043
2015	15A0444	FILL	1	3	4	43	3	99	1	Check	7/25/15	7/24/15	5/29/15	57	56	1	1614	1594
2015	15A0445	IL795a	1	3	4	42	4	99	1	Panel	8/12/15	8/11/15	5/29/15	75	74	1	1979	1963
2015	15A0446	IL545	1	3	4	42	3	99	1	Panel	8/13/15	8/12/15	5/29/15	76	75	1	1994	1979
2015	15A0447	Check4	1	3	4	41	4	4	0	Check	8/12/15	8/12/15	5/29/15	75	75	0	1979	1979
2015	15A0448	C81	1	3	4	41	3	99	1	Panel	8/9/15	8/11/15	5/29/15	72	74	-2	1920	1963
